id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address
3741,EurocoinToken,ECTE,eurocoin-token,2,2019-02-14T00:00:00.000Z,[],100000000.0,0.0,100000000,,4876,5209052.0,813962.5585153613,2022-05-31T15:31:00.000Z,0.15625924995860307,26249.83238643,114.2705,0.39936514,3.32910951,8.49537935,-25.51224286,-37.76196654,-53.24691386,0.0,0.0,15625925.0,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xe9fa21e671bcfb04e6868784b89c19d5aa2424ea
18167,FeelCoin,FEEL,feelcoin,1,2022-02-17T08:35:31.000Z,[],1880000000.0,0.0,1880000000,,4877,377906320.0,185066.18008302987,2022-05-31T15:31:00.000Z,0.0004897144352680576,26249.02200426,61.0979,0.00266669,-3.91886316,-7.50985848,-76.34573883,-87.28540802,-92.35143635,0.0,0.0,920663.14,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x5a66aE4Ad63008EA8874Bb6F4de4De5BEf8d9A21
10225,Pera Finance,PERA,pera-finance,3,2021-06-02T00:00:00.000Z,[],125350784.0,0.0,125350784,,4878,28775634.916210957,191530.24689326252,2022-05-31T15:31:00.000Z,0.006655986825345863,26239.54447755,-45.7567,5.44050168,18.10381655,20.65793938,-48.83958488,-81.94019387,-68.42343594,0.0,0.0,834333.17,2022-05-31T15:31:00.000Z,5805.0,Avalanche,AVAX,avalanche,0xfDA866CFEcE71F4C17b4a5e5f9A00ac08C72Eadc
10556,B.Protocol,BPRO,b-protocol,10,2021-06-21T00:00:00.000Z,[],10000000.0,0.0,2194432,,4879,,,2022-05-31T15:32:00.000Z,1.0009438993540032,26229.62451109,26.4105,0.69443069,-1.02124206,-0.82898081,-47.2805523,-75.57629782,-82.44537825,0.0,0.0,10009438.99,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xbbbbbbb5aa847a2003fbc6b5c16df0bd1e725f61
16488,Artem Coin,ARTEM,artem-coin,6,2021-12-27T06:21:33.000Z,[],1000000000.0,0.0,1000000000,,4880,64841667.0,1057012.3499098492,2022-05-31T15:32:00.000Z,0.016301437005156717,26202.41769299,57.6644,0.18593854,-2.37837793,-6.7051793,-46.84005327,-62.91291696,-64.1061188,0.0,0.0,16301437.01,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x9b83f827928abdf18cf1f7e67053572b9bceff3a
15016,HK Coin,HKC,hk-coin,2,2021-11-23T03:11:25.000Z,[],8670000.0,0.0,8670000,,4881,,,2022-05-31T15:32:00.000Z,0.12682489010524176,26142.26059593,1.129,0.07851815,-0.9336976,-0.50904333,-0.62042551,-0.57132824,-0.56928325,0.0,0.0,1099571.8,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x011c5c4e4a86fc95a7a6d5c49a69cdf0cb1d0467
12480,Starchi,ELIXIR,starchi,6,2021-10-07T21:14:42.000Z,['vbc-ventures-portfolio'],100000000.0,0.0,0,,4882,,,2022-05-31T15:32:00.000Z,0.002696266491633318,26112.28555253,-65.8342,6.78538172,13.45821959,13.60338588,-28.28128789,-81.99364745,-89.30851774,0.0,0.0,269626.65,2022-05-31T15:32:00.000Z,3890.0,Polygon,MATIC,polygon,0xed0bb69f9f96e8c5fffdf16c468ecec385134ea5
8897,KickPad,KPAD,kickpad,5,2021-03-20T00:00:00.000Z,"['launchpad', 'exnetwork-capital-portfolio', 'bnb-chain']",,0.0,0,,4883,,,2022-05-31T15:32:00.000Z,0.0023208989363973404,26016.84607953,-23.7369,-0.01813418,-1.71470284,11.44679687,-21.40636147,-38.03475487,-40.85892937,0.0,0.0,0.0,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xcfefa64b0ddd611b125157c41cd3827f2e8e8615
18539,Homerun Token,HMRN,homerun-token,2,2022-03-03T10:05:00.000Z,[],500000000.0,0.0,0,,4884,253000000.0,1617150.887467841,2022-05-31T15:32:00.000Z,0.006391900740979608,26000.60394738,-8.7063,14.3558204,37.05933038,23.55385654,-18.52230329,-59.1570109,-84.82587187,0.0,0.0,3195950.37,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xa1B57B528CAa42cdF4DBCf48F4EEEA29470Db3B6
14522,Moonscape,MSCP,moonscape,4,2021-11-15T09:19:33.000Z,"['collectibles-nfts', 'defi', 'gaming', 'play-to-earn', 'moonriver-ecosystem']",1111111111.0,0.0,1111111111,,4885,569291429.0,443043.1508201403,2022-05-31T15:32:00.000Z,0.0007782361164270055,25972.4435407,-35.2756,0.90704656,-3.02443995,-19.00935593,-58.44140176,-74.85910649,-78.46258548,0.0,0.0,864706.8,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x27d72484f1910f5d0226afa4e03742c9cd2b297a
4695,Echoin,EC,echoin,1,2019-09-23T00:00:00.000Z,[],,0.0,2000000000,,4886,,,2022-05-31T15:32:00.000Z,0.0031731207729246845,25904.97315171,-27.9535,-0.00034593,-0.93296687,10.51713681,-31.48981601,-51.79655954,-25.2802917,0.0,0.0,6346241.55,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x12fd19dac0fab61bed5e0f09091b470c452d4d61
15502,Peoplez,LEZ,peoplez,2,2021-12-02T10:01:13.000Z,[],18000000.0,0.0,17971557,,4887,617143.0,30464.89801169578,2022-05-31T15:31:00.000Z,0.04936440664756107,25828.67342819,2.7116,0.14484256,5.40216414,11.53709594,-3.75366867,10.33093884,-52.36599416,0.0,0.0,888559.32,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xc23be03f64a834b3fa6ae62c97ac8b40f3eec6a9
11242,Moonpot,POTS,moonpot,19,2021-08-13T00:00:00.000Z,['mvb'],10000000.0,0.0,10000000,,4888,7584915.654087166,1812678.8268118126,2022-05-31T15:31:00.000Z,0.2389847045741428,25792.47932965,8.115,-0.07123885,0.31648835,-8.59421259,-52.08458237,-75.79163078,-68.45043662,0.0,0.0,2389847.05,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x3fcca8648651e5b974dd6d3e50f61567779772a8
18650,V3S Share,VSHARE,v3s-share,3,2022-03-09T02:54:08.000Z,['cronos-ecosystem'],21000000.0,0.0,21000000,,4889,,,2022-05-31T15:32:00.000Z,0.5200741424290184,25637.79397585,-13.2449,1.30167054,-4.19336619,-40.90538737,-93.56712643,-86.91450227,-95.57167734,0.0,0.0,10921556.99,2022-05-31T15:32:00.000Z,3635.0,Cronos,CRO,cronos,0xdcc261c03cd2f33ebea404318cdc1d9f8b78e1ad
18711,AnySniper,SNIPE,anysniper,2,2022-03-10T07:45:07.000Z,[],,0.0,1000000000,,4890,,,2022-05-31T15:32:00.000Z,0.002416467412711132,25570.18832024,57.8712,0.15550993,20.73501108,-9.16209917,-43.29086688,84.17676187,87.59304355,0.0,0.0,2416467.41,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xb8fb35e3406e597e5f86d4f3c0e3063a6fab71a5
4280,12Ships,TSHP,12ships,2,2019-08-26T00:00:00.000Z,[],5000000000.0,0.0,4980527200,,4891,3583000587.8576727,330876.8810856319,2022-05-31T15:32:00.000Z,9.234630946110671e-05,25553.562465,36.65,0.17745629,-0.06611794,6.98812787,-37.52756663,-54.46103842,-55.18962445,0.0,0.0,461731.55,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0x525794473f7ab5715c81d06d10f52d11cc052804
16894,Solcial,SLCL,solcial,3,2022-01-05T14:06:40.000Z,[],1000000000.0,0.0,1000000000,,4892,15544698.067,5005419.329469282,2022-05-31T15:32:00.000Z,0.32200170809977574,25510.76959988,-16.3496,-0.04264945,-0.83279156,-9.32099956,-55.64863283,-71.13173443,-54.38850902,0.0,0.0,322001708.1,2022-05-31T15:32:00.000Z,5426.0,Solana,SOL,solana,SLCLww7nc1PD2gQPQdGayHviVVcpMthnqUz2iWKhNQV
17969,Heroes of NFT,HON,heroes-of-nft,1,2022-02-09T06:27:41.000Z,[],200000000.0,0.0,0,,4893,,,2022-05-31T15:31:00.000Z,0.011451269458065981,25488.25396951,-3.6597,0.71120257,-2.88226129,-14.54206227,-70.82050252,-86.68133138,-89.32074749,0.0,0.0,2290253.89,2022-05-31T15:31:00.000Z,5805.0,Avalanche,AVAX,avalanche,0xEd2b42D3C9c6E97e11755BB37df29B6375ede3EB
20385,Bird Bro,BIRDBRO,bird-bro,1,2022-05-31T07:33:24.000Z,[],3000000000000000.0,0.0,3000000000000000,,4894,1000000000000000.0,280664.706346789,2022-05-31T15:31:00.000Z,2.80664706346789e-10,25427.342019,184.2737,14.18462098,28.68886241,28.68886241,28.68886241,28.68886241,28.68886241,0.0,0.0,841994.12,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x55f207de4c9c1e9fa913a9232f1dad0ece358467
10984,Witch Token,WITCH,witch-token,3,2021-07-21T00:00:00.000Z,[],100000000.0,0.0,0,,4895,,,2022-05-31T15:32:00.000Z,0.26601053727792096,25427.54574064,12.6012,0.0001428,0.16222582,-13.77264411,-32.3175547,-42.81350456,-33.68974044,0.0,0.0,26601053.73,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdc524e3c6910257744c1f93cf15e9f472b5bd236
17446,VeldoraBSC,VDORA,veldorabsc,3,2022-01-18T12:31:02.000Z,[],1000000000000000.0,0.0,0,,4896,1000000000000000.0,254831.22369493198,2022-05-31T15:31:00.000Z,2.54831223694932e-10,25389.14713969,-33.6629,5.76395769,-15.45682723,23.32775834,-19.41437464,-70.0633444,-75.25156161,0.0,0.0,254831.22,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x3a5fccbdcc2684be588575f063acba78e09aad4a
13167,Mimir Token,MIMIR,mimir-token,9,2021-10-25T09:30:55.000Z,[],100000000.0,0.0,100000000,,4897,46818750.0,513335.01176373864,2022-05-31T15:31:00.000Z,0.010964304082525455,25365.03733613,-26.8854,-2.61031256,3.98964315,25.01729595,-52.79912226,-67.59768513,-84.77121795,0.0,0.0,1096430.41,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x71dc40668682a124231301414167e4cf7f55383c
17468,Dhabi Coin,DBC,dhabi-coin,4,2022-01-19T10:37:37.000Z,[],3000000000.0,0.0,0,,4898,250000000.0,35219.33954036068,2022-05-31T15:31:00.000Z,0.00014087735816144272,25358.84667481,-35.4435,4.14408124,1.82649693,12.13989074,-18.03054049,-69.16025352,-25.9242423,0.0,0.0,422632.07,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x220e6a613f00c79025d5611b73639e045b186ff8
18117,Fenomy,FENOMY,fenomy,2,2022-02-15T16:04:34.000Z,[],180000000.0,0.0,180000000,,4899,138000000.0,532069.8805220504,2022-05-31T15:31:00.000Z,0.003855578844362684,25338.80953014,43.4321,1.60591512,-0.36671165,8.50016786,-35.80927658,-54.45764574,-36.1560941,0.0,0.0,694004.19,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x1e226f8527d9f73048f4b660af44d902d4508bc2
17433,Topshelf Finance,LIQR,topshelf-finance,10,2022-01-18T10:00:20.000Z,[],1000000000.0,0.0,1000000000,,4900,,,2022-05-31T15:31:00.000Z,0.0008196453815416167,25278.69193373,34.9043,0.64756247,0.14962695,-2.6606684,-67.58257735,-81.08858125,-85.16933049,0.0,0.0,819645.38,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x33333ee26a7d02e41c33828b42fb1e0889143477
17382,HeroBook,HBG,herobook,1,2022-01-17T09:04:12.000Z,[],330000000.0,0.0,330000000,,4901,,,2022-05-31T15:31:00.000Z,0.04351863993662253,25278.61970579,6.942,0.9329535,-3.03527107,49.07131105,10.52139489,10.52139489,10.52139489,0.0,0.0,14361151.18,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x8c2da84ea88151109478846cc7c6c06c481dbe97
11114,xNFT Protocol,XNFT,xnft-protocol,5,2021-07-30T00:00:00.000Z,[],100000000.0,0.0,0,,4902,,,2022-05-31T15:31:00.000Z,0.0036010985492341617,25269.85737736,196.1361,2.387924,1.18428499,24.21255488,-58.16275858,-69.49484395,-74.0872909,0.0,0.0,360109.85,2022-05-31T15:31:00.000Z,2502.0,Huobi Token,HT,huobi-token,0xE5944B50DF84001a36c7DE0d5Cb4da7ab21407D2
18796,VersalNFT,VER,versalnft,1,2022-03-14T12:44:08.000Z,[],500000000.0,0.0,0,,4903,,,2022-05-31T15:32:00.000Z,0.0007421604680232665,25270.79123338,-12.2208,-0.92095649,1.49282732,12.55989221,-16.5286404,-16.5286404,-16.5286404,0.0,0.0,371080.23,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xEBD4F823B4B22c631b1Eb894f46e772B0385c948
19410,Lion Scrub Finance,Lion,lion-scrub-finance,6,2022-04-09T05:04:08.000Z,[],,0.0,444726.606649,,4904,,,2022-05-31T15:31:00.000Z,0.10373653740498504,25247.70925037,-22.5053,-0.42397158,1.75449075,-35.95527407,-70.93564243,-99.67260588,-99.67260588,0.0,0.0,46134.4,2022-05-31T15:31:00.000Z,3635.0,Cronos,CRO,cronos,0x49fB98F9b4a3183Cd88e7a115144fdf00fa6fB95
19595,Blueshift,BLUES,blueshift,1,2022-04-18T09:10:25.000Z,[],100000000.0,0.0,0,,4905,2494963.0,4915703.588526104,2022-05-31T15:31:00.000Z,1.9702510973213243,25171.78904267,2376.6772,0.00266669,22.07910784,18.56412173,173.83437915,134.37997767,134.37997767,0.0,0.0,197025109.73,2022-05-31T15:31:00.000Z,2010.0,Cardano,ADA,cardano,e043fd7b2076ea9e1b279d200b59e153bf6b299a72ce6e2c14aeb790424c554553
16108,xUSD,XUSD,xusd,1,2021-12-16T03:00:23.000Z,[],,0.0,0,,4906,,,2022-05-31T15:31:00.000Z,0.9716748984665008,25143.34620572,-9.1428,0.55863923,-0.6167063,2.0030164,1.81656144,-0.58119127,0.6188359,0.0,0.0,0.0,2022-05-31T15:31:00.000Z,,,,,
10888,NewB.Farm,NEWB,newb-farm,4,2021-07-13T00:00:00.000Z,['bnb-chain'],90000.0,0.0,0,,4907,38171.0,466849.57333940914,2022-05-31T15:32:00.000Z,12.23047793716196,25099.03995541,48.3844,0.5405235,-0.9841409,-18.63355326,-49.58643714,-57.60527213,-66.20187783,0.0,0.0,1100743.01,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x545f90dc35ca1e6129f1fed354b3e2df12034261
11794,handleFOREX,FOREX,handle-fi,10,2021-09-10T13:47:11.000Z,[],420000000.0,0.0,0,,4908,,,2022-05-31T15:31:00.000Z,0.016257818061608767,25011.85679413,-27.2723,-0.50034396,-1.52456485,-33.24531723,-67.19464424,-91.04936766,-80.06617623,0.0,0.0,6828283.59,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdb298285fe4c5410b05390ca80e8fbe9de1f259b
20351,KOLO Market,KOLO,kolo-market,1,2022-05-30T08:14:05.000Z,[],1000000000.0,0.0,1000000000,,4909,600000000.0,88862315.56004846,2022-05-31T15:31:00.000Z,0.14810385926674743,24973.87903722,-18.3834,0.59302153,3.54858134,5.24452993,5.24452993,5.24452993,5.24452993,0.0,0.0,148103859.27,2022-05-31T15:31:00.000Z,3890.0,Polygon,MATIC,polygon,0xe1240e13FDA129845d17b73eaE548Cd690e8DEC8
11362,PolkaParty,POLP,polkaparty,3,2021-08-23T00:00:00.000Z,[],200000000.0,0.0,0,,4910,,,2022-05-31T15:31:00.000Z,0.006453850972871328,24961.22425243,761.5445,-0.93779909,-9.51028918,-11.58260318,-48.07017754,-50.88485256,-57.40036234,0.0,0.0,1290770.19,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x48592de8cded16f6bb56c896fe1affc37630889c
7145,Defi Shopping Stake,DSS,defi-shopping-stake,3,2020-09-23T00:00:00.000Z,"['defi', 'e-commerce', 'staking']",66666666.0,0.0,22228036,,4911,,,2022-05-31T15:31:00.000Z,0.007913839140465917,24959.79166534,-6.996,0.41872025,-0.3470396,-70.18853394,-74.95267984,-3.98654463,-75.73812936,0.0,0.0,527589.27,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x213c53c96a01a89e6dcc5683cf16473203e17513
18610,Degen Finance,DEGEN,degen-finance,4,2022-03-07T10:41:30.000Z,['fantom-ecosystem'],143660.0,0.0,143660,,4912,,,2022-05-31T15:32:00.000Z,0.13384674865342278,25006.49391794,-35.3653,1.65588098,-2.59837001,-36.58126987,-79.37640017,-91.34391945,-94.75311231,0.0,0.0,19228.42,2022-05-31T15:32:00.000Z,3513.0,Fantom,FTM,fantom,0xF61d81d623d9c4a45ff5766EDa5AF224c3dde1A5
20344,iAssets,ASSET,iassets,1,2022-05-28T00:11:35.000Z,[],500000000000.0,0.0,500000000000,,4913,250000000000.0,267790.5140196548,2022-05-31T15:31:00.000Z,1.071162056078619e-06,24944.91936193,-31.9067,1.36367894,-6.36638117,70.65369922,70.65369922,70.65369922,70.65369922,0.0,0.0,535581.03,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x6b471d5ab9f3d92a600e7d49a0b135bf6d4c6a5b
12978,Valkyrie Protocol,VKR,valkyrie-protocol,4,2021-10-21T15:05:20.000Z,"['terra-ecosystem', 'skyvision-capital-portfolio']",1000000000.0,0.0,1000000000,,4914,162297754.060294,148737.94201035536,2022-05-31T15:32:00.000Z,0.0009164510185094665,24934.78974237,-17.1973,-7.22834066,-13.21218667,-56.99236887,-98.85248718,-99.15714711,-99.24148015,0.0,0.0,916451.02,2022-05-31T15:32:00.000Z,4172.0,Terra Classic,LUNC,terra-luna,terra1dy9kmlm4anr92e42mrkjwzyvfqwz66un00rwr5
11186,Vention,VENTION,vention,4,2021-08-08T00:00:00.000Z,"['collectibles-nfts', 'bnb-chain']",1000000000.0,0.0,0,,4915,,,2022-05-31T15:31:00.000Z,0.001535193994321399,24883.78372929,-21.964,-0.04183738,-0.49763353,-0.63422743,-43.6275107,-63.35624647,-74.52510736,0.0,0.0,1535193.99,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x2f053e33bd590830858161d42c67e9e8a9390019
19446,PDSHARE,PDSHARE,pdshare,3,2022-04-11T05:14:36.000Z,[],100288.0,0.0,100288.75019026,,4916,,,2022-05-31T15:31:00.000Z,19.553598447195203,24865.68638506,-36.0421,-0.15392923,0.56287779,-42.16129906,-90.63505837,-91.29536166,-91.29536166,0.0,0.0,1960991.28,2022-05-31T15:31:00.000Z,3890.0,Polygon,MATIC,polygon,0x3068382885602fc0089aec774944b5ad6123ae60
11301,YEL.Finance,YEL,yel-finance,24,2021-08-18T00:00:00.000Z,[],400000000.0,0.0,0,,4917,,,2022-05-31T15:31:00.000Z,0.005743023413955458,24863.20288294,219.018,0.25366285,1.35592282,-1.70374004,-53.45191124,-66.34863468,-70.42001438,0.0,0.0,2297209.37,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x7815bDa662050D84718B988735218CFfd32f75ea
15539,NOSHIT,NSH,noshit,3,2021-12-03T04:49:29.000Z,[],1e+17,0.0,100000000000000000,,4918,1e+17,810501.883018,2022-05-31T15:31:00.000Z,8.10501883018e-12,24841.13250409,1189.5757,-0.69280277,-2.09070102,-6.67107127,-35.79241326,-58.18175695,-72.15266794,0.0,0.0,810501.88,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x53F042f3e809d2DcC9492dE2DbF05d1DA0EF5fbb
18126,Probinex,PBX,probinex,2,2022-02-16T05:58:03.000Z,[],1000000000.0,0.0,1000000000,,4919,232753599.0,8646409.337352024,2022-05-31T15:31:00.000Z,0.03714833787533409,24828.37740793,-34.9696,0.19135097,-0.85076909,-1.0774122,-10.23940397,-26.25774944,-38.67434537,0.0,0.0,37148337.88,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x84fEBb6e199bF61a7e0277A08edFBbFD6e39B735
10494,Octopus Protocol,OPS,octopus-protocol,6,2021-06-18T00:00:00.000Z,"['asset-management', 'defi', 'bnb-chain']",150000000.0,0.0,150000000,,4920,26354175.9839629,34609.974119622275,2022-05-31T15:32:00.000Z,0.0013132633758188156,24747.93383164,-32.7445,-3.19604506,-11.94171703,17.37175457,-71.65181599,-90.46767175,-93.37150306,0.0,0.0,196989.51,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0x14fC542fd0364Ad8361274657CaB141A8C8820E0
12230,Revest Finance,RVST,revest-finance,6,2021-09-30T19:51:21.000Z,[],100000000.0,0.0,100000000,,4921,65000000.0,1300927.8246829824,2022-05-31T15:31:00.000Z,0.020014274225892036,24660.50624454,16.0665,0.63398155,3.75896235,-1.2274778,-47.61128811,-66.87571063,-82.56414437,0.0,0.0,2001427.42,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x120a3879da835a5af037bb2d1456bebd6b54d4ba
20300,Petsneaker,PSC,petsneaker,1,2022-05-26T01:35:05.000Z,[],500000000.0,0.0,500000000,,4922,,,2022-05-31T15:31:00.000Z,0.006523597883030893,24542.45832766,39.7576,1.48746004,1.63659242,-20.36239669,-20.36239669,-20.36239669,-20.36239669,0.0,0.0,3261798.94,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0xcDF3d1b32cc03080Ffa6BF7673B2526C61FEEC32
13953,Scotty Beam,SCOTTY,scottybeam,3,2021-11-05T08:59:18.000Z,['vbc-ventures-portfolio'],750000000.0,0.0,750000000,,4923,249958333.0,649523.4460091562,2022-05-31T15:31:00.000Z,0.0025985268753138794,24525.87972571,2.5918,1.15821639,4.83491541,23.52933088,-47.03957143,-68.1796173,-71.30946495,0.0,0.0,1948895.16,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x000351d035d8bbf2aa3131ebfecd66fb21836f6c
19109,Supernova,LFC,supernova-sunday-games,2,2022-03-28T03:29:45.000Z,[],100000000.0,0.0,4657034.40647888,,4924,,,2022-05-31T15:32:00.000Z,0.07167291131804487,24482.04014409,-12.1276,-0.09516581,-1.64933707,-11.29653151,-51.34984601,-79.81247031,-76.82680961,0.0,0.0,7167291.13,2022-05-31T15:32:00.000Z,1839.0,BNB,BNB,bnb,0xd9474595edb03e35c5843335f90eb18671921246
10524,reBaked,BAKED,rebaked,5,2021-06-20T00:00:00.000Z,['genpad'],300000000.0,0.0,0,,4925,,,2022-05-31T15:32:00.000Z,0.0050830463697986855,24485.66378907,-53.4673,0.05959573,1.05454843,7.9994642,-37.49355658,-34.68072035,-39.1766361,0.0,0.0,1524913.91,2022-05-31T15:32:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa4cb0dce4849bdcad2d553e9e68644cf40e26cce
9015,Cope,COPE,cope,5,2021-03-31T00:00:00.000Z,['solana-ecosystem'],50000000.0,0.0,50000000,,4926,15997997.0,870441.3026655987,2022-05-31T15:31:00.000Z,0.054409392792460126,24397.26853222,-39.8441,-0.00921831,-0.51704932,-24.85667918,-83.57251121,-83.93252979,-82.85337283,0.0,0.0,2720469.64,2022-05-31T15:31:00.000Z,5426.0,Solana,SOL,solana,3K6rftdAaQYMPunrtNRHgnK2UAtjm2JwyT2oCiTDouYE
20022,Sensi,SENSI,sensi,1,2022-05-08T10:58:50.000Z,[],244812308.0,0.0,244734869,,4927,201161360.0526826,812735.4948776119,2022-05-31T15:31:00.000Z,0.004040216742742059,24375.6663664,231.015,1.00611967,-20.26528279,-38.5190818,-49.38981753,-49.38981753,-49.38981753,0.0,0.0,989094.79,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x63e77cf206801782239d4f126cfa22b517fb4edb
12198,Boss Token,BOSS,boss-token,2,2021-09-29T14:01:21.000Z,"['memes', 'doggone-doggerel', 'bnb-chain']",1000000000000000.0,0.0,1000000000000000,,4928,458119773838098.0,1550119.3693916015,2022-05-31T15:31:00.000Z,3.383655231479753e-09,24308.01845811,12.9817,1.021273,0.72836322,0.19084937,-36.43068119,-55.42123784,-46.35456681,0.0,0.0,3383655.23,2022-05-31T15:31:00.000Z,1839.0,BNB,BNB,bnb,0x49324d59327fB799813B902dB55b2a118d601547
12609,Sway Social,SWAY,sway-social-protocol,3,2021-10-11T08:06:31.000Z,[],100000000.0,0.0,100000000,,4929,14299836.0,134049.4583299442,2022-05-31T15:32:00.000Z,0.009374195503357117,24319.70744108,98.4112,-0.98223105,2.71595175,10.1883675,-52.33761449,-65.40547567,-67.47945679,0.0,0.0,937419.55,2022-05-31T15:32:00.000Z,3890.0,Polygon,MATIC,polygon,0x262b8aa7542004f023b0eb02bc6b96350a02b728
12078,DogeSwap,DOG,dogeswap-heco,3,2021-09-23T15:11:00.000Z,['memes'],1000000000.0,0.0,0,,4930,,,2022-05-31T15:31:00.000Z,0.0017392796914519144,24235.09657075,163.348,-0.47172738,2.95209103,1.80736155,-50.68387978,-69.92881716,-76.29679091,0.0,0.0,1739279.69,2022-05-31T15:31:00.000Z,2502.0,Huobi Token,HT,huobi-token,0x099626783842d35C221E5d01694C2B928eB3B0AD
18169,DigiMetaverse,DGMV,digimetaverse,6,2022-02-17T08:42:48.000Z,[],1000000000.0,0.0,1000000000,,4931,8277499.0,422928.7704226141,2022-05-31T15:31:00.000Z,0.05109378695456371,24184.89511028,217.8453,0.37436577,-11.37751522,-25.4095838,-58.41721522,-75.38773061,-82.20018062,0.0,0.0,51093786.95,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x8eedefe828a0f16c8fc80e46a87bc0f1de2d960c
12054,MatrixETF,MDF,matrixetf,6,2021-09-22T10:48:00.000Z,[],,0.0,0,,4932,,,2022-05-31T15:31:00.000Z,0.0021725883919470235,24174.80853394,-41.346,0.14050633,-4.23267729,2.6148134,-11.70701679,-51.50683086,-71.75068457,0.0,0.0,0.0,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0x1a57367c6194199e5d9aea1ce027431682dfb411
13436,ftm.guru,ELITE,elite-1337,13,2021-10-28T02:33:17.000Z,[],1337.0,0.0,1337,,4933,250.0,237694.4719034231,2022-05-31T15:31:00.000Z,950.7778876136924,24071.42886134,42.7084,0.35384091,44.80651217,58.51356569,26.12166104,-61.94042734,-44.47529235,0.0,0.0,1271190.04,2022-05-31T15:31:00.000Z,3513.0,Fantom,FTM,fantom,0xf43cc235e686d7bc513f53fbffb61f760c3a1882
17336,Apollo Inu,APOLLO,apollo-inu,2,2022-01-15T10:11:37.000Z,"['dao', 'doggone-doggerel']",,0.0,2000000000000,,4934,,,2022-05-31T15:31:00.000Z,1.5854619307699752e-05,24049.09813201,164.324,0.35745109,0.81783427,-20.46271967,-66.8407511,-79.30637488,-87.21072117,0.0,0.0,31709238.62,2022-05-31T15:31:00.000Z,1027.0,Ethereum,ETH,ethereum,0xadf86e75d8f0f57e0288d0970e7407eaa49b3cab
